"Index","ASX_200_A_REIT","ASX_200_BANKS","China_25","CSI300","DJ_Ind_Av","DJ_UBS_Commodity_GBP","DJStoxx50","DS_PrivateEquity_GBP","E_ARS","E_AUD","E_AUD_M","E_AUD_S","E_AUT","E_BEF","E_BRL","E_CAD","E_CAD_M","E_CAD_S","E_CHF","E_CNY","E_CZK","E_DEM","E_DEM_M","E_DEM_S","E_DKK","E_DKK_MS","E_ESP","E_ESP_M","E_EUR_BasicMats","E_EUR_ConsumerGoods","E_EUR_ConsumerServices","E_EUR_Financials","E_EUR_HealthCare","E_EUR_Industrials","E_EUR_M","E_EUR_OilGas","E_EUR_S","E_EUR_Technology","E_EUR_Telecom","E_EUR_Utilities","E_FKK","E_FRA","E_FRA_M","E_GBP","E_GBP_S","E_GRD","E_HKD","E_HUF","E_IDR","E_ILS","E_INR","E_IRE","E_ITL","E_JPY","E_JPY_S_SNP","E_KRW","E_MXN","E_MYR","E_NOK","E_NTH","E_NTH_M","E_NZD","E_PHP","E_PLN","E_PTE","E_RUB","E_SEK","E_SEK_S","E_SGD","E_SKK","E_THB","E_TRY","E_TWD","E_USD","E_USD_BasicMats","E_USD_ConsumerGoods","E_USD_ConsumerServices","E_USD_Financials","E_USD_HealthCare","E_USD_Industrials","E_USD_L","E_USD_OilGas","E_USD_S","E_USD_Technology","E_USD_Telecom","E_USD_Utilities","E_ZAR","E_ZAR_S","EAFE_GBP","EAFE_S_USD","EAFE_USD","EUR_BankLoans","Euro_HY_TR","EURSTOXX50","FTSE_NAREIT_Global_AUD","FTSE100","FTSE250","FTSE350_HY","Global_Bonds_USD","Global_Infra_World_DS_USD","Global_Infra_World_FTSE_USD","HEX25","HFRI_ED_Distressed","HFRI_ED_MA","HFRI_EH_EQMN","HFRI_EH_QuantDirectional","HFRI_EH_SB","HFRI_EH_Sector_Energy_BasicMat","HFRI_EH_Sector_Tech_Health","HFRI_EM","HFRI_EM_AsiaExJapan","HFRI_EM_Global","HFRI_EM_LatinAmerica","HFRI_EM_Russia_E_Europe","HFRI_EquityHedge","HFRI_EventDriven","HFRI_FoF_Composite","HFRI_FoF_Conservative","HFRI_FoF_Diversified","HFRI_FoF_Mkt_Defensive","HFRI_FoF_Strategic","HFRI_FWHF","HFRI_Macro","HFRI_Macro_Syst_Div","HFRI_RelativeValue","HFRI_RV_ConvArb","HFRI_RV_Corporate","HFRI_RV_Fixed_Inc_AB","HFRI_RV_MultiStrat","HFRI_RV_YA","HFRI_WC_GBP","HFRX_AbsoluteReturn","HFRX_FI_AB","HFRX_FI_Corporate","HFRX_FI_Credit_USD","HFRX_FI_Sovereign","HFRX_Global_HF","HFRX_Macro_Commodity","HFRX_Macro_CTA","HFRX_Macro_Currency","HFRX_Macro_MultiStrat","HFRX_Volatility","Infrastructure","JSE_AllShare","JSE_Prop","MSCI_AC_AsiaExJap_USD","MSCI_AC_WRLD_S_USD","MSCI_AC_WRLDExAU_AUD","MSCI_AC_WRLDExAU_LOC","MSCI_AC_WRLDexUS_S_USD","MSCI_AC_WRLDExUS_USD","MSCI_AsiaPacExJap_EUR","MSCI_AsiaPacExJap_GBP","MSCI_AsiaPacExJap_USD","MSCI_EFM_AfricaExZA_USD","MSCI_EM_EUR","MSCI_EM_GBP","MSCI_EM_GBP_Hedged","MSCI_EM_NOK","MSCI_EM_USD","MSCI_EM_USD_Hedged","MSCI_EM_ZAR","MSCI_EUROPE_EUR","MSCI_Frontier_EUR","MSCI_PacificExJapan_EUR","MSCI_WRLD_EUR","MSCI_WRLD_GBP","MSCI_WRLD_Hedged","MSCI_WRLD_HighYield_EUR","MSCI_WRLD_HighYield_GBP","MSCI_WRLD_HighYield_USD","MSCI_WRLD_INFRA_AUD","MSCI_WRLD_LOC","MSCI_WRLD_NOK","MSCI_WRLD_NZD","MSCI_WRLD_S_USD","MSCI_WRLD_USD","MSCI_WRLD_USD_Hedged","MSCI_WRLD_ZAR","MSCI_WRLDExAU_AUD","MSCI_WRLDexAUD_LOC","MSCI_WRLDexUK_USD","NDX","Newedge_CTA","NKY225","RUT","RUT_1000","SP_Global_Infra_USD","SP_Global_Property_USD","SP_ListedPrivateEquity_USD","SP_MID","SP100","Timber","TOPIX","USD_BankLoans"
1988-10-31,null,null,null,null,2232.48,null,null,1315.93,672.933,694.287,null,null,434.378,1468.565,0.001218011,753.754,null,null,282.188,null,null,384.347,165.98733558,null,1154.467,null,973.514,null,409.64,484.97,365.8,277.76,195.89,332.01,null,200.78,null,98.9,180.35,239.5,117.469,1007.44,null,1440.213,32.1145878945,null,4182.469,null,181.054,null,null,146.07,780.102,1919.396,null,135.824,165.867,133.608,975.014,801.22,168.32,100.44,132.664,null,null,null,2132.41,null,951.441,null,164.497,75.888,268.752,580.103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2326.5445812713,null,1722.598,null,null,136.4239075309,null,529.95,668.56,440.1,null,1052.54,null,528.206288418,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,125.795,null,145.03,122.564,null,120.383,null,133.2062337632,130.639,null,null,144.6478519061,227.386,911.588,137.379,227.386,null,null,null,null,null,1330.2837020539,761.328,null,null,null,null,761.328,6535.746,1578.937,null,984.956,761.328,2445.71,1220.935,765.71,969.214,173.4594029471,null,1703.4139249666,475.49,441.41,null,null,null,null,null,640.7794014575,2154.48,null
1988-11-30,null,null,null,null,2211.62,null,null,1332.08,622.543,638.129,null,null,434.293,1473.18,0.001449841,731.521,null,null,280.224,null,null,374.696,161.865121106,null,1185.731,null,946.495,null,391.29,468.91,353.57,274.3,186.99,331.01,null,202.49,null,93.18,180.65,235.02,124.007,1007.128,null,1400.798,31.2863350062,null,4315.984,null,191.573,null,null,133.755,772.355,2039.189,null,152.23,189.994,134.477,1028.495,783.415,165.99,92.399,136.428,null,null,null,2150.682,null,928.524,null,152.481,78.636,284.986,571.162,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2372.1627586124,null,1825.569,null,null,134.9551061806,null,514.58,646.73,430.85,null,1112.58,null,550.5415130991,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,127.386,null,139.785,124.651,null,127.099,null,134.099029912,129.901,null,null,138.5706097311,240.706,886.691,136.792,240.706,null,null,null,null,null,1324.6459222015,773.332,null,null,null,null,773.332,6607.925,1552.408,null,1019.421,773.332,2342.107,1178.232,778.991,1005.245,167.9116396878,null,1800.5910165837,459.73,434.65,null,null,null,null,null,638.0827424225,2284.68,null
1988-12-30,null,null,null,null,2271.29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1988-12-31,null,null,null,null,null,null,null,1347.57,655.471,649.447,null,null,434.774,1524.47,0.002145258,756.635,null,null,288.748,null,null,393.853,170.462453661,null,1312.968,null,927.363,null,407.22,482.06,352.6,278.43,190.43,346.74,null,207.93,null,95.85,182.3,239.8,120.682,1071.849,null,1405.527,30.3445720637,null,4392.168,null,374.402,null,null,138.364,782.829,2101.438,null,169.913,175.356,138.429,1143.996,821.224,173.99,92.124,143.063,null,null,null,2299.475,null,964.715,null,148.476,72.533,216.807,580.518,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2437.2793153269,null,1836.072,null,null,139.496412641,null,517.67,635.03,434.71,null,1134.59,null,541.3958918508,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,129.996,null,144.79,127.838,null,127.897,null,128.2870196684,130.447,null,null,145.3216802,264.331,922.014,140.427,264.331,null,null,null,null,null,1365.684404055,792.634,null,null,null,null,792.634,6754.942,1629.943,null,1028.809,792.634,2447.759,1220.403,798.515,1016.908,176.0695312785,null,1835.9041231807,477.78,443.32,null,null,null,null,null,665.1700379962,2356.91,null
1989-01-31,null,null,null,null,2459.39,null,null,1535.86,626.539,681.315,null,null,449.057,1601.956,0.002270087,813.316,null,null,297.306,null,null,395.776,182.7715312464,null,1385.047,null,944.422,null,439.32,485.35,406.44,293.47,215.34,380.79,null,234.88,null,102.1,208.43,265.24,122.732,1135.255,null,1612.196,33.7599784432,null,5003.289,null,381.462,null,null,151.552,795.24,2187.857,null,165.888,174.654,150.971,1326.999,881.303,183.5,100.744,148.931,null,null,null,2490.299,null,1052.323,null,165.535,72.703,252.226,624.69,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2556.0110606577,null,1868.754,null,null,145.8864385456,null,592.89,719.13,497.89,null,1154.73,null,551.1636642044,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,145.568,null,144.358,135.791,null,130.435,null,131.6052083181,144.022,null,null,147.8483869249,281.48,938.044,138.657,281.48,null,null,null,null,null,1458.3176196282,841.558,null,null,null,null,841.558,7213.114,1767.57,null,1066.207,841.558,2569.919,1216.915,847.951,1047.128,185.0610760244,null,1922.4854565936,499.12,474.06,null,null,null,null,null,735.2591598788,2464.92,null
1989-02-28,null,null,null,null,2385.03,null,null,1567.6,883.772,646.005,null,null,462.543,1526.795,0.003083907,798.751,null,null,295.863,null,null,385.513,181.3111110001,null,1329.721,null,905.451,null,430.26,479.73,398.2,279.15,208.77,376.88,null,224.18,null,96.19,192.75,244.81,125.332,1083.289,null,1579.139,34.8546599751,null,4960.949,null,396.33,null,null,156.035,765.127,2176.24,null,168.913,171.924,151.035,1356.573,856.627,192.43,97.578,145.725,null,null,null,2548.824,null,1049.157,null,163.965,95.684,287.768,605.958,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2583.936878627,null,1878.721,null,null,140.4846765215,null,581.75,728.32,486.35,null,1357.7,null,566.7407725039,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,144.669,null,159.83,133.575,null,131.02,null,149.7134682136,133.635,null,null,160.0448829922,306.19,999.379,149.265,306.19,null,null,null,null,null,1457.4385404617,826.951,null,null,null,null,826.951,7094.845,1704.766,null,1059.67,826.951,2631.896,1347.024,833.718,1042.642,182.4013254815,null,1947.0968839288,502.76,464.72,null,null,null,null,null,760.5729332179,2447.55,null
1989-03-31,null,null,null,null,2426.33,null,null,1640.48,1525.973,643.428,null,null,527.275,1576.54,0.004028799,803.69,null,null,313.643,null,null,393.812,186.5896479313,null,1395.439,null,948.722,null,448.07,500.3,403.83,287.45,216.49,392.55,null,240.49,null,102.94,201.76,259.43,131.872,1129.775,null,1642.551,36.0335477786,null,4963.688,null,415.828,null,null,158.346,803.005,2197.375,null,184.392,191.579,157.994,1496.448,921.333,198.54,97.44,151.161,null,null,null,2682.813,null,1108.941,null,165.602,96.959,299.997,619.615,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2618.7853407525,null,1842.209,null,null,144.8659989834,null,605.5,744.73,509.56,null,1556.6,null,595.1419704618,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,147.696,null,154.998,136.466,null,128.777,null,139.689033489,136.128,null,null,181.8995775316,343.4,1128.928,164.137,343.4,null,null,null,null,null,1496.9578827886,844.051,null,null,null,null,844.051,7242.831,1715.259,null,1053.049,844.051,2696.253,1305.319,851.251,1034.929,184.465609485,null,1999.0274217252,514.62,475.27,null,null,null,null,null,799.7179777517,2475.59,null
1989-04-28,null,null,null,null,2561.11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1989-04-30,null,null,null,null,null,null,null,1681.77,2566.708,672.184,null,null,563.963,1623.474,0.005809598,818.44,null,null,326.032,null,null,411.384,196.8100867926,null,1484.751,null,984.271,null,457.93,503.69,415.03,289.26,222.15,403.12,null,247.89,null,101.12,206.82,265.46,136.399,1171.311,null,1669.448,36.1851190677,null,5185.109,null,416.477,null,null,168.45,805.308,2201.424,null,169.476,214.844,171.358,1611.231,958.066,213.56,100.557,176.778,null,null,null,2686.867,null,1168.21,null,189.025,117.26,320.546,653.282,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2649.4827323804,null,1859.659,null,null,150.581251001,null,621.77,746.63,517.34,null,1512.41,null,607.553885013,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,157.476,null,163.741,140.066,null,130.407,null,147.0725518088,141.986,null,null,216.9039856715,414.228,1332.279,195.289,414.228,null,null,null,null,null,1535.168103493,864.701,null,null,null,null,864.701,7350.986,1747.712,null,1077.527,864.701,2756.021,1376.319,871.854,1059.862,198.9552952787,null,2052.2722328735,537.08,499.31,null,null,null,null,null,890.7250476593,2495.07,null
1989-05-31,null,null,null,null,2643.65,null,null,1798.71,8679.27,693.495,null,null,580.417,1651.96,0.006189208,841.422,null,null,314.171,null,null,420.753,201.8521032211,null,1531.964,null,1025.396,null,472.74,520.92,421.64,283.71,220.67,410.01,null,248.21,null,104.48,205.97,264.59,134.91,1205.763,null,1669.883,36.1312270538,null,4592.727,null,425.897,null,null,165.591,802.877,2236.41,null,167.097,254.221,172.349,1608.363,965.29,209.97,97.411,190.242,null,null,null,2784.306,null,1196.625,null,207.278,145.446,394.557,678.503,null,null,null,null,null,null,null,null,null,null,null,null,66.8745193891,null,2694.0980664609,null,1758.804,null,null,154.567687173,null,623.41,758.77,516.9,null,1394.59,null,602.9966281665,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,150.537,null,168.893,143.107,null,123.755,null,153.7442713178,136.649,null,null,236.348053348,444.579,1416.6,197.921,444.579,null,null,null,null,null,1610.3357086971,882.629,null,null,null,null,882.629,7524.466,1798.05,null,1051.285,882.629,2895.631,1418.496,889.801,1038.378,212.9289100716,null,2085.9599991048,560.21,520.6,null,null,null,null,null,974.0810023159,2543.92,null
1989-06-30,null,null,null,null,2604.62,null,null,1772.77,31327.08,697.075,null,null,601.809,1632.698,0.004719616,855.011,null,null,349.995,null,null,442.902,214.7656220909,null,1724.154,null,1016.21,null,461.28,544.74,423.28,293.55,226.7,417.51,null,250.68,null,106.23,204.17,276.2,130.379,1207.534,null,1698.314,36.0537572838,null,3776.676,null,418.188,null,null,156.7,865.43,2141.917,170.8,154.047,290.948,171.684,1603.478,983.773,220.3,101.919,192.974,null,null,null,2918.722,null,1210.285,null,222.357,193.595,379.599,675.979,null,null,null,null,null,null,null,null,null,null,null,null,74.2167617243,null,2672.6328373325,null,1729.588,null,null,155.7726737803,null,636.74,755.8,527.32,null,1307.17,null,582.0456896948,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,139.756,null,166.314,141.084,null,121.435,null,159.084523731,132.227,null,null,209.4958383804,428.696,1241.143,173.906,428.696,null,null,null,null,null,1606.4309838096,871.585,null,null,null,null,871.585,7419.468,1817.45,null,1039.598,871.585,2889.598,1400.799,878.454,1025.126,203.0342410741,null,2005.7241892769,547.4,517.95,null,62.66,null,null,null,971.8503350802,2456.33,null
1989-07-31,null,null,null,null,2844.44,null,null,1903.8,27720.97,758.054,null,null,618.731,1639.797,0.007926194,908.961,null,null,380.066,null,null,467.194,223.9561330493,null,1787.455,null,1005.06,null,468.99,574.12,455.25,321.49,255.74,436.52,null,259.05,null,110.28,215.95,283.74,129.716,1281.572,null,1824.344,37.370743373,null,4289.742,null,462.92,null,null,174.034,912.232,2311.571,180.4,162.199,308.926,177.391,1597.432,1029.778,210.74,104.536,234.182,null,null,null,3137.33,null,1271.05,null,223.78,175.266,368.345,737.954,null,null,null,null,null,null,null,null,null,null,null,null,75.7548588546,null,2807.8625843001,null,1947.143,null,null,163.2141414306,null,683.08,808.22,567.67,null,1528.49,null,574.5876533197,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,152.234,null,184.167,152.268,null,136.405,null,155.2900954861,143.728,null,null,208.3641862615,496.28,1269.556,185.345,496.28,null,null,null,null,null,1668.8063441701,939.559,null,null,null,null,939.559,7926.82,1972.155,null,1157.252,939.559,3057.536,1551.386,946.851,1137.776,212.6609501288,null,2127.7878594821,568.55,561.4,null,71.39,null,null,null,1055.8863895103,2636.41,null
1989-08-31,null,null,null,null,2942.33,null,null,1962.94,42147.75,814.029,null,null,760.668,1682.282,0.009697529,920.405,null,null,398.491,null,null,484.269,236.9034405623,null,1684.703,null,1074.097,null,487.1,608.57,461.68,332.31,268.13,455.14,null,263.99,null,122.15,228.58,289.81,125.901,1329.653,null,1884.743,37.1686483209,null,4159.625,null,873.58,null,null,182.934,975.614,2271.803,186.86,181.207,356.113,177.095,1663.531,1067.463,213.36,132.09,249.66,null,null,null,3215.382,null,1245.216,null,249.237,215.179,381.064,749.128,null,null,null,null,null,null,null,null,null,null,null,null,78.2996248284,null,2836.9113163781,null,1859.935,null,null,170.8303231104,null,712.8,815.4,584.19,null,1342.27,null,566.0097449551,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,149.833,null,177.808,153.516,null,130.74,null,157.5237141566,149.915,null,null,225.5060341118,547.207,1352.297,189.647,547.207,null,null,null,null,null,1722.6785090696,947.178,null,null,null,null,947.178,8053.457,1896.545,null,1129.422,947.178,3128.788,1496.984,953.652,1110.334,220.3325440456,null,2095.9707565257,582.41,573.03,null,67.21,null,null,null,1128.0954073792,2610.95,null
1989-09-29,null,null,null,null,2898.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1989-09-30,null,null,null,null,null,null,null,1933.3,80244,802.478,null,null,827.608,1758.313,0.013718329,907.044,null,null,383.674,null,null,483.457,251.3437055336,null,1653.114,null,1087.237,null,482.53,587.23,449.93,328.91,257.25,450.08,null,263.57,null,123.46,223.96,296.95,114.514,1353.412,null,1821.716,36.532048907,null,4672.777,null,784.082,null,null,182.42,943.568,2334.17,203.08,176.307,380.627,190.249,1639.906,1057.298,221.28,125.5,272.506,null,null,null,3078.864,null,1261.417,null,251.548,377.7,399.165,747.547,null,null,null,null,null,null,null,null,null,null,null,null,78.1034644589,null,2883.008092813,null,1945,null,null,172.8768370136,null,688.95,805.29,571.05,null,1443.39,null,512.6602876738,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,159.836,null,180.997,154.971,null,136.774,null,173.7872616567,154.373,null,null,246.7686749497,650.954,1474.685,213.55,650.954,null,null,null,null,null,1721.6479438447,952.956,null,null,null,null,952.956,8020.801,1971.668,null,1161.497,952.956,3133.165,1521.001,959.772,1145.333,224.7092231107,null,2169.3582221161,584.26,571.58,null,72.76,null,null,null,1167.3896191472,2714.69,null
1989-10-31,null,null,null,null,2853.12,null,null,1686.27,73087.88,762.943,null,null,750.962,1656.351,0.021929505,904.105,null,null,362.081,null,null,452.503,235.4204945539,null,1719.069,null,1020.375,null,435.61,544.42,399.8,308.77,239.1,413.17,null,249.69,null,112.46,199.91,277,109.655,1269.109,null,1689.582,32.3830374886,null,4647.672,null,737.825,null,null,173.9,858.599,2324.175,203.31,168.379,369.429,183.467,1445.83,1009.755,211.86,116.278,288.914,null,null,null,2872.083,null,1215.146,null,258.667,439.446,393.7,730.628,null,null,null,null,null,null,null,null,null,null,null,null,77.5863743062,null,2835.4068345869,null,1867.234,null,null,163.2656616156,null,643.74,737.75,530.61,null,1412.54,null,487.9686656813,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,157.297,null,173.801,151.482,null,131.766,null,173.9210717741,149.718,null,null,256.3427096618,717.499,1490.951,216.541,717.499,null,null,null,null,null,1705.2022396116,928.946,null,null,null,null,928.946,7731.832,1911.074,null,1122.947,928.946,2962.682,1458.965,935.92,1113.6,220.9280105851,null,2164.0426895044,549.68,556.31,null,71,null,null,null,1125.1852072711,2705.13,null
1989-11-30,null,null,null,null,2936.27,null,null,1747.29,67818.44,746.014,null,null,715.704,1727.075,0.022846174,905.937,null,null,377.651,null,null,485.266,253.5837674365,null,1801.608,null,1003.996,null,445.69,550.53,414.99,324.48,249.07,441.21,null,256.57,null,119.47,202.01,294.05,100.756,1318.337,null,1795.118,32.8613291118,null,4692.922,null,715.332,null,null,181.081,880.377,2444.117,212.53,171.244,352.622,196.728,1546.592,1036.425,211.7,114.621,291.324,null,null,null,2838.585,null,1273.31,null,294.423,397.369,352.235,745.749,null,null,null,null,null,null,null,null,null,null,null,null,83.5884180802,null,3004.1792541748,null,1961.482,null,null,166.9953942003,null,686.77,766.43,566.45,null,1491.74,null,438.4376608089,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,163.919,null,180.239,157.372,null,138.101,null,172.8002971188,151.384,null,null,246.4996988732,740.556,1406.585,206.448,740.556,null,null,null,null,null,1788.8409002894,963.724,null,null,null,null,963.724,7957.659,1978.621,null,1167.966,963.724,3042.928,1514.097,971.792,1157.015,222.7441835305,null,2268.7066954128,553.37,566.81,null,72.52,null,null,null,1138.4523004079,2842.81,null
1989-12-29,null,null,null,null,2990.53,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1989-12-31,null,null,null,null,null,null,null,1766.25,138987.3,778.666,null,null,848.347,1720.477,0.044672089,920.038,null,null,376.63,null,null,552.255,266.7963783705,null,1821.931,null,990.964,null,472.16,606.17,426.81,342.43,256.7,469.25,null,272.55,null,123.2,212.05,314.96,106.538,1399.121,null,1920.009,34.0900670282,null,4758.875,null,704.33,null,null,188.968,913.097,2460.112,223.72,171.217,388.854,216.582,1680.544,1075.285,210.01,110.03,247.253,null,null,null,3084.705,null,1341.335,null,323.698,595.659,371.387,762.584,null,null,null,null,null,null,null,null,null,null,null,null,87.3525858121,null,3026.888123629,null,2034.327,null,null,176.5616679848,809.44,732.75,803.79,609.75,null,1473.6,null,438.1965772556,1000,1000,1000,1000,1000,null,null,1000,1000,null,null,null,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,null,null,null,1000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,171.772,null,184.549,161.724,null,143.286,null,176.2276375535,158.397,null,null,268.7015882268,911.907,1527.814,231.65,911.907,null,null,null,null,null,1793.96872315,988.314,null,null,null,null,988.314,7952.02,2028.568,null,1205.7,988.314,3072.2,1549.449,996.345,1187.707,222.1387925487,null,2368.971324983,555.48,578.22,null,72.21,null,null,null,1155.5536580679,2895.43,null
1990-01-31,null,null,null,null,2819.3,null,null,1806.11,82741.63,794.423,null,null,1013.143,1639.534,0.070999708,859.203,null,null,364.733,null,null,566.582,276.6526507436,null,1855.22,null,928.807,null,464.32,590.3,425.29,337.9,248.98,468.02,null,273.34,null,127.82,211.23,310.7,111.581,1315.19,null,1855.086,34.1254336623,null,4619.402,null,763.262,null,null,202.447,898.514,2321.074,219.44,167.603,427.203,219.73,1826.921,1030.681,200.32,104.556,247.364,null,null,null,3046.25,null,1356.306,null,316.047,852.49,486.15,713.133,null,null,null,null,null,null,null,null,null,null,null,null,95.7187937916,null,2797.5677531884,null,1959.045,null,null,174.8424479884,802.63,708.98,783.25,595.44,null,1420.34,null,485.4567305936,997.6,935.4,1012.3,949.3,1091.5,null,null,991.6,991.6,null,null,null,966.6,943.1,1000.7,1010.2,998.8,1007.9,985.5,978.9,987.7,1020.3,1008.4,985.3,957,null,999.7,null,985.24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,171.63,null,180.859,153.994,null,137.913,null,179.1335947505,157.561,null,null,266.374273702,1030.763,1555.981,239.272,1030.763,null,null,null,null,null,1641.6433087653,939.732,null,null,null,null,939.732,7475.756,1910.338,null,1149.589,939.732,2944.796,1517.465,946.407,1126.715,200.4141883004,null,2263.8465016002,506.95,536.96,null,69.39,null,null,165.42,1041.4190374866,2751.03,null
