Economy,Date,Rate
E_BEF,1960-05-31,91.6980000000
E_CAD,1960-05-31,36.5261465868
E_CHF,1960-05-31,55.0570000000
E_DEM,1960-05-31,86.4610000000
E_ESP,1960-05-31,26.7870000000
E_FRA,1960-05-31,84.0450000000
E_GBP,1960-05-31,55.4290000000
E_ITL,1960-05-31,111.5380000000
E_JPY,1960-05-31,52.2770000000
E_NOK,1960-05-31,73.7880000000
E_NTH,1960-05-31,77.0150000000
E_SEK,1960-05-31,57.0000000000
E_USD,1960-05-31,58.2360000000
EURSTOXX50,1960-05-31,13.2844820805
FTSE100,1960-05-31,21.4438247159
TOPIX,1960-05-31,66.0564562579
DJ_Ind_Av,1960-06-30,394.6561818240
E_AUD,1960-06-30,42.8270000000
E_BEF,1960-06-30,95.8390000000
E_CAD,1960-06-30,35.7820642452
E_CHF,1960-06-30,61.1160000000
E_DEM,1960-06-30,100.5850000000
E_ESP,1960-06-30,26.6260000000
E_FRA,1960-06-30,90.7420000000
E_GBP,1960-06-30,54.7630000000
E_ITL,1960-06-30,129.3250000000
E_JPY,1960-06-30,58.2130000000
E_NOK,1960-06-30,73.4650000000
E_NTH,1960-06-30,82.7550000000
E_SEK,1960-06-30,57.0810000000
E_USD,1960-06-30,59.5210000000
EURSTOXX50,1960-06-30,14.2296655103
FTSE100,1960-06-30,21.1861692060
TOPIX,1960-06-30,73.5570994537
DJ_Ind_Av,1960-07-29,379.9386641321
E_AUD,1960-07-31,44.1470000000
E_BEF,1960-07-31,95.3490000000
E_CAD,1960-07-31,35.1105753027
E_CHF,1960-07-31,59.9140000000
E_DEM,1960-07-31,101.1820000000
E_ESP,1960-07-31,26.9790000000
E_FRA,1960-07-31,93.5810000000
E_GBP,1960-07-31,54.2200000000
E_ITL,1960-07-31,138.9050000000
E_JPY,1960-07-31,58.1290000000
E_NOK,1960-07-31,76.8970000000
E_NTH,1960-07-31,78.5250000000
E_SEK,1960-07-31,59.3830000000
E_USD,1960-07-31,58.0060000000
EURSTOXX50,1960-07-31,14.2761758237
FTSE100,1960-07-31,20.9760987226
TOPIX,1960-07-31,73.4509582764
DJ_Ind_Av,1960-08-31,385.6433193781
E_AUD,1960-08-31,43.6690000000
E_BEF,1960-08-31,93.3170000000
E_CAD,1960-08-31,37.4906017474
E_CHF,1960-08-31,65.9600000000
E_DEM,1960-08-31,118.9040000000
E_ESP,1960-08-31,28.1150000000
E_FRA,1960-08-31,97.3850000000
E_GBP,1960-08-31,58.6460000000
E_ITL,1960-08-31,165.7300000000
E_JPY,1960-08-31,60.7080000000
E_NOK,1960-08-31,78.1850000000
E_NTH,1960-08-31,82.1400000000
E_SEK,1960-08-31,63.1770000000
E_USD,1960-08-31,59.3640000000
EURSTOXX50,1960-08-31,15.0612255271
FTSE100,1960-08-31,22.6883859404
TOPIX,1960-08-31,76.7097451365
DJ_Ind_Av,1960-09-30,357.3972672151
E_AUD,1960-09-30,43.6290000000
E_BEF,1960-09-30,91.3190000000
E_CAD,1960-09-30,35.7781753131
E_CHF,1960-09-30,66.7980000000
E_DEM,1960-09-30,107.7340000000
E_ESP,1960-09-30,27.1270000000
E_FRA,1960-09-30,91.4560000000
E_GBP,1960-09-30,57.8230000000
E_ITL,1960-09-30,151.5360000000
E_JPY,1960-09-30,62.9250000000
E_NOK,1960-09-30,78.6660000000
E_NTH,1960-09-30,76.7970000000
E_SEK,1960-09-30,61.8690000000
E_USD,1960-09-30,55.5730000000
EURSTOXX50,1960-09-30,14.1649179533
FTSE100,1960-09-30,22.3699918192
TOPIX,1960-09-30,79.5111140660
DJ_Ind_Av,1960-10-31,357.5327989812
E_AUD,1960-10-31,41.6000000000
E_BEF,1960-10-31,89.4030000000
E_CAD,1960-10-31,35.8637318192
E_CHF,1960-10-31,66.8520000000
E_DEM,1960-10-31,103.8200000000
E_ESP,1960-10-31,27.1610000000
E_FRA,1960-10-31,87.9980000000
E_GBP,1960-10-31,59.6490000000
E_ITL,1960-10-31,131.0330000000
E_JPY,1960-10-31,61.3280000000
E_NOK,1960-10-31,79.6360000000
E_NTH,1960-10-31,74.5440000000
E_SEK,1960-10-31,60.5440000000
E_USD,1960-10-31,55.1130000000
EURSTOXX50,1960-10-31,13.7446845947
FTSE100,1960-10-31,23.0764166859
TOPIX,1960-10-31,77.4931681118
DJ_Ind_Av,1960-11-30,367.9194606926
E_AUD,1960-11-30,37.8330000000
E_BEF,1960-11-30,86.8670000000
E_CAD,1960-11-30,37.2844883462
E_CHF,1960-11-30,67.8310000000
E_DEM,1960-11-30,102.1860000000
E_ESP,1960-11-30,27.0790000000
E_FRA,1960-11-30,93.5660000000
E_GBP,1960-11-30,56.0860000000
E_ITL,1960-11-30,119.8650000000
E_JPY,1960-11-30,60.8300000000
E_NOK,1960-11-30,81.0380000000
E_NTH,1960-11-30,75.8040000000
E_SEK,1960-11-30,61.8760000000
E_USD,1960-11-30,57.1710000000
EURSTOXX50,1960-11-30,13.8178292177
FTSE100,1960-11-30,21.6979983947
TOPIX,1960-11-30,76.8639025607
DJ_Ind_Av,1960-12-30,379.4211792070
E_AUD,1960-12-31,38.5280000000
E_BEF,1960-12-31,85.4820000000
E_CAD,1960-12-31,39.3261776983
E_CHF,1960-12-31,68.1210000000
E_DEM,1960-12-31,101.9430000000
E_ESP,1960-12-31,27.4360000000
E_FRA,1960-12-31,91.2830000000
E_GBP,1960-12-31,56.3110000000
E_ITL,1960-12-31,127.8440000000
E_JPY,1960-12-31,62.5160000000
E_NOK,1960-12-31,81.2980000000
E_NTH,1960-12-31,75.3650000000
E_SEK,1960-12-31,61.0390000000
E_USD,1960-12-31,60.0430000000
EURSTOXX50,1960-12-31,13.9502471349
FTSE100,1960-12-31,21.7850441750
TOPIX,1960-12-31,78.9943076193
DJ_Ind_Av,1961-01-31,399.3258672197
E_AUD,1961-01-31,39.4840000000
E_BEF,1961-01-31,88.3030000000
E_CAD,1961-01-31,41.6621295792
E_CHF,1961-01-31,76.4610000000
E_DEM,1961-01-31,99.9200000000
E_ESP,1961-01-31,27.7150000000
E_FRA,1961-01-31,101.4300000000
E_GBP,1961-01-31,59.4670000000
E_ITL,1961-01-31,142.5260000000
E_JPY,1961-01-31,63.9220000000
E_NOK,1961-01-31,84.0600000000
E_NTH,1961-01-31,81.2450000000
E_SEK,1961-01-31,61.5910000000
E_USD,1961-01-31,63.2090000000
EURSTOXX50,1961-01-31,14.5665612957
FTSE100,1961-01-31,23.0060063213
TOPIX,1961-01-31,80.7709087537
DJ_Ind_Av,1961-02-28,407.8766895539
E_AUD,1961-02-28,40.3060000000
E_BEF,1961-02-28,94.3840000000
E_CAD,1961-02-28,43.1114049415
E_CHF,1961-02-28,78.2780000000
E_DEM,1961-02-28,100.1550000000
E_ESP,1961-02-28,29.5670000000
E_FRA,1961-02-28,105.6070000000
E_GBP,1961-02-28,61.2780000000
E_ITL,1961-02-28,146.3030000000
E_JPY,1961-02-28,63.0550000000
E_NOK,1961-02-28,84.8780000000
E_NTH,1961-02-28,84.6060000000
E_SEK,1961-02-28,61.2530000000
E_USD,1961-02-28,64.7960000000
EURSTOXX50,1961-02-28,15.0863950127
FTSE100,1961-02-28,23.7066281359
TOPIX,1961-02-28,79.6753801737
DJ_Ind_Av,1961-03-31,416.8402677212
E_AUD,1961-03-31,40.6540000000
E_BEF,1961-03-31,98.0860000000
E_CAD,1961-03-31,44.0888232091
E_CHF,1961-03-31,81.2520000000
E_DEM,1961-03-31,99.6230000000
E_ESP,1961-03-31,30.1130000000
E_FRA,1961-03-31,110.1640000000
E_GBP,1961-03-31,64.6110000000
E_ITL,1961-03-31,141.3500000000
E_JPY,1961-03-31,63.0430000000
E_NOK,1961-03-31,86.8280000000
E_NTH,1961-03-31,86.5950000000
E_SEK,1961-03-31,61.7560000000
E_USD,1961-03-31,67.1470000000
EURSTOXX50,1961-03-31,15.4539410678
FTSE100,1961-03-31,24.9960662960
TOPIX,1961-03-31,79.6602171483
DJ_Ind_Av,1961-04-28,418.1216589644
E_AUD,1961-04-30,42.8400000000
E_BEF,1961-04-30,100.6610000000
E_CAD,1961-04-30,46.2147727567
E_CHF,1961-04-30,88.4420000000
E_DEM,1961-04-30,101.6730000000
E_ESP,1961-04-30,30.2780000000
E_FRA,1961-04-30,114.2470000000
E_GBP,1961-04-30,69.1020000000
E_ITL,1961-04-30,145.3010000000
E_JPY,1961-04-30,61.1150000000
E_NOK,1961-04-30,89.7670000000
E_NTH,1961-04-30,86.2810000000
E_SEK,1961-04-30,64.3630000000
E_USD,1961-04-30,67.5540000000
EURSTOXX50,1961-04-30,15.7684232248
FTSE100,1961-04-30,26.7335000725
TOPIX,1961-04-30,77.2240244122
DJ_Ind_Av,1961-05-31,429.2167821804
E_AUD,1961-05-31,44.3250000000
E_BEF,1961-05-31,106.0900000000
E_CAD,1961-05-31,47.1870057815
E_CHF,1961-05-31,93.7940000000
E_DEM,1961-05-31,110.3960000000
E_ESP,1961-05-31,30.7150000000
E_FRA,1961-05-31,113.4680000000
E_GBP,1961-05-31,67.2900000000
E_ITL,1961-05-31,162.2330000000
E_JPY,1961-05-31,60.6390000000
