"Index","E_ARS","E_AUD","E_AUT","E_BEF","E_BRL","E_CAD","E_CHF","E_CNY","E_CZK","E_DEM","E_DKK","E_ESP","E_FKK","E_FRA","E_GBP","E_GRD","E_HKD","E_HUF","E_IDR","E_ILS","E_INR","E_IRE","E_ITL","E_JPY","E_KRW","E_MXN","E_MYR","E_NOK","E_NTH","E_NZD","E_PHP","E_PLN","E_RUB","E_SEK","E_SGD","E_SKK","E_THB","E_TRY","E_TWD","E_USD","E_ZAR","EURSTOXX50"
2005-08-31,0.068125,0.05565,0.0213175,0.0213175,0.1938,0.0288,0.0076,0.025,0.0174,0.0213175,0.02175,0.0213175,0.0213175,0.0213175,0.0458938,0.0213175,0.0380774,0.0609,0.0925,0.0397,0.0581,0.0213175,0.0213175,0.0005688,0.0351,0.0939,0.0285,0.0232,0.0213175,0.0704,0.07875,0.0451,0.05355,0.01665,0.02,0.0213175,0.03411,0.16071,0.0139,0.0387,0.07004,0.0213175
2005-09-30,0.066875,0.055825,0.0217388,0.0217388,0.1856,0.0303167,0.0079,0.0195,0.0175,0.0217388,0.0219,0.0217388,0.0217388,0.0217388,0.046,0.0217388,0.0421022,0.0606,0.0925,0.0419,0.0588,0.0217388,0.0217388,0.0006375,0.0393,0.0903,0.0285,0.0244,0.0217388,0.0723,0.080625,0.044,0.0487,0.017,0.0238,0.0217388,0.03975,0.160888,0.0147,0.04065,0.06957,0.0217388
2005-10-31,0.06875,0.055775,0.0226688,0.0226688,0.1943,0.0321,0.0085,0.02,0.0216,0.0226688,0.022825,0.0226688,0.0226688,0.0226688,0.0460688,0.0226688,0.0432267,0.063,0.1209,0.0462,0.0597,0.0226688,0.0226688,0.0006313,0.0395,0.0884,0.0285,0.025,0.0226688,0.0736,0.0825,0.0452,0.05895,0.017,0.025,0.0226688,0.042656,0.155388,0.0147,0.0426,0.07121,0.0226688
2005-11-30,0.0825,0.055725,0.0247538,0.0247538,0.1464,0.033875,0.0101,0.015863,0.0216,0.0247538,0.024825,0.0247538,0.0247538,0.0247538,0.046175,0.0247538,0.0427444,0.0627,0.1283,0.0486,0.0614,0.0247538,0.0247538,0.0006375,0.0395,0.0849,0.0285,0.0256,0.0247538,0.0768,0.078125,0.0453,0.06435,0.01752,0.0319,0.0247538,0.043269,0.1502,0.0147,0.0442,0.07164,0.0247538
2005-12-31,0.08375,0.0558175,0.0248663,0.0248663,0.1443,0.0349333,0.0101,0.025,0.0212,0.0248663,0.02505,0.0248663,0.0248663,0.0248663,0.0463938,0.0248663,0.0423573,0.0627,0.1283,0.0503,0.0661,0.0248663,0.0248663,0.0006625,0.0409,0.0801,0.0315,0.0256,0.0248663,0.0768,0.076875,0.045,0.0625,0.01965,0.0325,0.0248663,0.045,0.148225,0.017,0.0453625,0.0705,0.0248663
2006-01-31,0.089375,0.05565,0.0254963,0.0254963,0.1555,0.0368,0.0102417,0.018901,0.0198,0.0254963,0.0255,0.0254963,0.0254963,0.0254963,0.0459813,0.0254963,0.0392732,0.0616,0.1291,0.0517,0.0735,0.0254963,0.0254963,0.0006813,0.0418,0.0766,0.0315,0.0253,0.0254963,0.0757,0.073125,0.043,0.058,0.0208,0.0338,0.0254963,0.045992,0.1471,0.0155,0.0468,0.0705,0.0254963
2006-02-28,0.083125,0.0554,0.0266363,0.0266363,0.1525,0.03855,0.0117583,0.022,0.0198,0.0266363,0.02805,0.0266363,0.0266363,0.0266363,0.0457875,0.0266363,0.0420754,0.0612,0.1292,0.0531,0.0742,0.0266363,0.0266363,0.000925,0.0426,0.0732,0.0342,0.0264,0.0266363,0.0751,0.074375,0.0406,0.0548,0.0215675,0.0338,0.0266363,0.0475,0.146489,0.0155,0.048225,0.07092,0.0266363
2006-03-31,0.098125,0.0554,0.02817,0.02817,0.1555,0.0396667,0.0124917,0.024,0.0204,0.02817,0.0294725,0.02817,0.02817,0.02817,0.0461188,0.02817,0.0444294,0.0632,0.1273,0.0548,0.0817,0.02817,0.02817,0.0011188,0.0427,0.0739,0.0342,0.0281,0.02817,0.0747,0.07375,0.0408,0.05955,0.022625,0.0344,0.02817,0.050189,0.142489,0.0155,0.05,0.07092,0.02817
2006-04-30,0.099375,0.057275,0.028515,0.028515,0.1487,0.0416833,0.0134,0.025814,0.0212,0.028515,0.0296,0.028515,0.028515,0.028515,0.04665,0.028515,0.0462029,0.0619,0.1264,0.0558,0.0661,0.028515,0.028515,0.001125,0.0436,0.071,0.0367,0.0286,0.028515,0.075,0.076875,0.0405,0.05645,0.0226,0.0344,0.028515,0.052109,0.139833,0.0162,0.0513,0.07079,0.028515
2006-05-31,0.098125,0.058225,0.0292763,0.0292763,0.1305,0.0430167,0.0142333,0.025,0.0204,0.0292763,0.0301125,0.0292763,0.0292763,0.0292763,0.0471063,0.0292763,0.0461162,0.0612,0.1216,0.0562,0.066,0.0292763,0.0292763,0.0029813,0.0436,0.0727,0.0379,0.0301,0.0292763,0.0748,0.08125,0.0407,0.05035,0.0237625,0.0344,0.0292763,0.052525,0.152456,0.0162,0.0523813,0.07079,0.0292763
2006-06-30,0.100625,0.05925,0.0305763,0.0305763,0.1225,0.0439,0.0152,0.034,0.0219,0.0305763,0.031505,0.0305763,0.0305763,0.0305763,0.0475375,0.0305763,0.0457096,0.0696,0.1216,0.0571,0.0684,0.0305763,0.0305763,0.00355,0.0459,0.0732,0.0395,0.0305,0.0305763,0.0746,0.08,0.0412,0.0548,0.025025,0.0356,0.0305763,0.054023,0.234756,0.0162,0.0548063,0.07541,0.0305763
2006-07-31,0.10125,0.06115,0.0316263,0.0316263,0.1325,0.0430167,0.0155,0.0297,0.0231,0.0316263,0.032725,0.0316263,0.0316263,0.0316263,0.0477688,0.0316263,0.0430618,0.0698,0.1216,0.0583,0.0693,0.0316263,0.0316263,0.0041313,0.0464,0.0717,0.0395,0.0312,0.0316263,0.0749,0.07375,0.0409,0.05135,0.0258675,0.0356,0.0316263,0.054073,0.200156,0.0169,0.0546563,0.07888,0.0316263
2006-08-31,0.101875,0.061,0.0326363,0.0326363,0.1265,0.0430667,0.0168,0.032,0.0231,0.0326363,0.0337075,0.0326363,0.0326363,0.0326363,0.049825,0.0326363,0.0427891,0.0763,0.1136,0.0583,0.0696,0.0326363,0.0326363,0.0040094,0.0468,0.0717,0.0395,0.0331,0.0326363,0.0749,0.073125,0.041,0.04775,0.02775,0.035,0.0326363,0.054008,0.196562,0.0169,0.053975,0.08224,0.0326363
2006-09-30,0.101875,0.06135,0.0341713,0.0341713,0.114,0.042775,0.0181083,0.026,0.0258,0.0341713,0.03535,0.0341713,0.0341713,0.0341713,0.05074,0.0341713,0.0420978,0.0803,0.1136,0.0577,0.0708,0.0341713,0.0341713,0.0042625,0.0459,0.0719,0.0395,0.0343,0.0341713,0.0762,0.07625,0.0413,0.05015,0.02875,0.0344,0.0341713,0.053159,0.203478,0.0169,0.0537,0.08313,0.0341713
2006-10-31,0.10125,0.06295,0.035655,0.035655,0.1307,0.0429,0.0186,0.0265,0.0263,0.035655,0.0366925,0.035655,0.035655,0.035655,0.051925,0.035655,0.0403309,0.0821,0.1136,0.0543,0.0742,0.035655,0.035655,0.0044375,0.0458,0.0717,0.0395,0.0352,0.035655,0.076,0.07875,0.0412,0.0587,0.0302875,0.035,0.035655,0.052525,0.195825,0.0176,0.0537063,0.0873,0.035655
2006-11-30,0.104375,0.063325,0.0363575,0.0363575,0.1309,0.0426,0.0195,0.0281,0.0257,0.0363575,0.0376675,0.0363575,0.0363575,0.0363575,0.0525,0.0363575,0.0413031,0.0815,0.095,0.0535,0.0752,0.0363575,0.0363575,0.0051375,0.0467,0.0718,0.0395,0.0369,0.0363575,0.0765,0.06125,0.0411,0.06895,0.03132,0.0344,0.0363575,0.0525,0.195188,0.0176,0.0537,0.08918,0.0363575
2006-12-31,0.10875,0.0636,0.0372313,0.0372313,0.1038,0.0427583,0.021025,0.0281,0.025,0.0372313,0.0389,0.0372313,0.0372313,0.0372313,0.0532,0.0372313,0.0390404,0.0805,0.095,0.0501,0.0926,0.0372313,0.0372313,0.005675,0.0486,0.0717,0.0368,0.0391,0.0372313,0.0774,0.069375,0.041,0.05975,0.032675,0.0344,0.0372313,0.0525,0.197388,0.0176,0.0536,0.09176,0.0372313
2007-01-31,0.100625,0.06315,0.037815,0.037815,0.1247,0.0428917,0.0219,0.0281,0.0257,0.037815,0.0396,0.037815,0.037815,0.037815,0.0559,0.037815,0.0410904,0.082,0.095,0.0465,0.0888,0.037815,0.037815,0.0052063,0.0496,0.0722,0.0368,0.0414,0.037815,0.0767,0.055625,0.041,0.06025,0.0343625,0.0338,0.037815,0.05,0.191663,0.0179,0.0536,0.09304,0.037815
2007-02-28,0.095,0.0631,0.0384975,0.0384975,0.1085,0.0426917,0.0222,0.0285,0.0253,0.0384975,0.04025,0.0384975,0.0384975,0.0384975,0.0553,0.0384975,0.0423882,0.0816,0.081,0.0458,0.0988,0.0384975,0.0384975,0.0071063,0.0494,0.0727,0.0368,0.0431,0.0384975,0.078,0.055625,0.0413,0.05935,0.03425,0.0338,0.0384975,0.047334,0.189813,0.0179,0.0534813,0.09075,0.0384975
2007-03-31,0.09625,0.0645125,0.0392738,0.0392738,0.0999,0.0427083,0.02295,0.0286,0.0252,0.0392738,0.041025,0.0392738,0.0392738,0.0392738,0.0561688,0.0392738,0.0419971,0.0789,0.081,0.0442,0.1068,0.0392738,0.0392738,0.0066875,0.0494,0.0715,0.0368,0.0446,0.0392738,0.0792,0.055,0.0414,0.0617,0.0344,0.0294,0.0392738,0.044203,0.191138,0.0179,0.0535,0.09179,0.0392738
2007-04-30,0.094375,0.06315,0.0401963,0.0401963,0.1109,0.0428,0.0235,0.0296,0.0262,0.0401963,0.042175,0.0401963,0.0401963,0.0401963,0.0572625,0.0401963,0.0426294,0.0782,0.081,0.0405,0.1058,0.0401963,0.0401963,0.0067438,0.05,0.0742,0.0363,0.0452,0.0401963,0.0807,0.055,0.0431,0.05885,0.03595,0.0263,0.0401963,0.041522,0.193563,0.0182,0.05355,0.09208,0.0401963
2007-05-31,0.09375,0.0629875,0.0412088,0.0412088,0.1,0.0438,0.0247,0.0305,0.0279,0.0412088,0.0435,0.0412088,0.0412088,0.0412088,0.0581063,0.0412088,0.0466919,0.078,0.0783,0.038,0.0929,0.0412088,0.0412088,0.0068938,0.0506,0.0736,0.0363,0.0469,0.0412088,0.0817,0.059375,0.0434,0.0566,0.036025,0.0238,0.0412088,0.037537,0.190569,0.0182,0.0536,0.09354,0.0412088
2007-06-30,0.093125,0.0636375,0.0417438,0.0417438,0.1023,0.0457,0.027,0.0309,0.0295,0.0417438,0.0439,0.0417438,0.0417438,0.0417438,0.0600375,0.0417438,0.0447647,0.0765,0.0783,0.0403,0.0914,0.0417438,0.0417438,0.0076,0.05,0.0737,0.0363,0.0485,0.0417438,0.0836,0.06125,0.0462,0.0548,0.0372,0.025,0.0417438,0.037603,0.190481,0.0202,0.0536,0.09775,0.0417438
2007-07-31,0.12125,0.0652,0.0426,0.0426,0.1057,0.0467,0.027075,0.0319,0.0317,0.0426,0.0444625,0.0426,0.0426,0.0426,0.0604313,0.0426,0.0437941,0.0759,0.0783,0.0474,0.0699,0.0426,0.0426,0.0078125,0.051,0.0737,0.0363,0.0494,0.0426,0.0857,0.07375,0.0472,0.0552,0.0383,0.0256,0.0426,0.035872,0.186365,0.0202,0.0535866,0.09913,0.0426
2007-08-31,0.12875,0.068975,0.047425,0.047425,0.0952,0.0505,0.0289667,0.0328,0.0336,0.047425,0.0485,0.047425,0.047425,0.047425,0.066925,0.047425,0.0487824,0.0773,0.0783,0.0472,0.0804,0.047425,0.047425,0.0096875,0.0529,0.0732,0.0363,0.0531,0.047425,0.0867,0.06875,0.0493,0.07135,0.0407875,0.0275,0.047425,0.035584,0.186365,0.0202,0.0562125,0.10163,0.047425
2007-09-30,0.1275,0.068675,0.0478688,0.0478688,0.093,0.0495,0.02785,0.0386,0.0345,0.0478688,0.048525,0.0478688,0.0478688,0.0478688,0.0630375,0.0478688,0.0514801,0.0745,0.0783,0.0459,0.0811,0.0478688,0.0478688,0.0102625,0.0535,0.074,0.0363,0.0568,0.0478688,0.0881,0.0675,0.05,0.0777,0.042825,0.0263,0.0478688,0.035522,0.18855,0.0209,0.0522875,0.10213,0.0478688
2007-10-31,0.129375,0.0703,0.0460313,0.0460313,0.1071,0.0482833,0.0275333,0.0405,0.0353,0.0460313,0.0481375,0.0460313,0.0460313,0.0460313,0.0627938,0.0460313,0.0468691,0.0739,0.0783,0.045,0.0757,0.0460313,0.0460313,0.0089875,0.0535,0.0755,0.0363,0.0573,0.0460313,0.0866,0.0675,0.0511,0.07425,0.04465,0.025,0.0460313,0.035773,0.175838,0.0209,0.0489375,0.10713,0.0460313
2007-11-30,0.14125,0.072675,0.0481125,0.0481125,0.1053,0.0503167,0.02745,0.0435,0.0388,0.0481125,0.0486125,0.0481125,0.0481125,0.0481125,0.0660625,0.0481125,0.0384875,0.0749,0.0783,0.0447,0.0801,0.0481125,0.0481125,0.009875,0.056,0.0762,0.0363,0.0589,0.0481125,0.0887,0.0675,0.0546,0.0725,0.0475,0.0256,0.0481125,0.037344,0.169475,0.0209,0.0513125,0.11079,0.0481125
2007-12-31,0.140625,0.071625,0.0467875,0.0467875,0.1056,0.0455833,0.0275667,0.0443,0.0406,0.0467875,0.0485,0.0467875,0.0467875,0.0467875,0.0599375,0.0467875,0.0345515,0.075,0.0783,0.0476,0.0836,0.0467875,0.0467875,0.00895,0.0582,0.0763,0.0363,0.0588,0.0467875,0.0889,0.063125,0.0558,0.0625,0.0468,0.0238,0.0467875,0.038773,0.171325,0.0216,0.047025,0.1125,0.0467875
2008-01-31,0.110625,0.073,0.043775,0.043775,0.1174,0.0396833,0.0265333,0.0451,0.0387,0.043775,0.04585,0.043775,0.043775,0.043775,0.0558,0.043775,0.0233471,0.075,0.0783,0.0466,0.0802,0.043775,0.043775,0.0087375,0.055,0.0754,0.0363,0.0569,0.043775,0.0875,0.0575,0.0555,0.0563,0.044525,0.015,0.043775,0.033702,0.166038,0.0216,0.0311188,0.11292,0.043775
2008-02-29,0.101875,0.079375,0.0438813,0.0438813,0.109,0.0385,0.0279667,0.045,0.0391,0.0438813,0.04615,0.0438813,0.0438813,0.0438813,0.0573875,0.0438813,0.0244096,0.078,0.08,0.0414,0.091,0.0438813,0.0438813,0.009625,0.0518,0.075,0.0363,0.0604,0.0438813,0.0888,0.065,0.0584,0.06755,0.04755,0.0156,0.0438813,0.032881,0.16475,0.0216,0.030575,0.11321,0.0438813
2008-03-31,0.109375,0.078675,0.047275,0.047275,0.1133,0.036,0.02885,0.045,0.0405,0.047275,0.04885,0.047275,0.047275,0.047275,0.0600813,0.047275,0.0198228,0.0823,0.0804,0.0366,0.0928,0.047275,0.047275,0.0091375,0.0538,0.0746,0.0363,0.0612,0.047275,0.0891,0.064375,0.0605,0.0682,0.048825,0.0138,0.047275,0.032612,0.166863,0.0216,0.0268813,0.11375,0.047275
2008-04-30,0.110625,0.078525,0.0485563,0.0485563,0.123,0.03485,0.0280833,0.0449,0.0408,0.0485563,0.0503025,0.0485563,0.0485563,0.0485563,0.0583875,0.0485563,0.0208081,0.0843,0.0804,0.0388,0.0828,0.0485563,0.0485563,0.0092281,0.0536,0.0757,0.0363,0.0641,0.0485563,0.0886,0.058125,0.0624,0.06845,0.0495,0.0138,0.0485563,0.032789,0.167411,0.022,0.0285,0.11871,0.0485563
2008-05-31,0.15125,0.0778,0.0486,0.0486,0.11,0.0337667,0.027775,0.0448,0.0411,0.0486,0.0518,0.0486,0.0486,0.0486,0.0586688,0.0486,0.0197118,0.0871,0.0844,0.0402,0.085,0.0486,0.0486,0.0091875,0.0536,0.0762,0.0363,0.0632,0.0486,0.0873,0.0675,0.0638,0.0624,0.050125,0.0125,0.0486,0.033819,0.175962,0.022,0.0268063,0.12575,0.0486
2008-06-30,0.16375,0.0781,0.0494938,0.0494938,0.1203,0.0344333,0.0279,0.0448,0.0417,0.0494938,0.0526625,0.0494938,0.0494938,0.0494938,0.0594625,0.0494938,0.0231265,0.0884,0.092,0.0423,0.0966,0.0494938,0.0494938,0.0093,0.0537,0.0804,0.0363,0.0657,0.0494938,0.0867,0.060625,0.0655,0.0574,0.050425,0.0125,0.0494938,0.0364,0.191688,0.022,0.0278313,0.12375,0.0494938
2008-07-31,0.14125,0.0778,0.049625,0.049625,0.1219,0.0334333,0.0275583,0.0435,0.0392,0.049625,0.053475,0.049625,0.049625,0.049625,0.0578313,0.049625,0.0231074,0.0851,0.0974,0.0435,0.1,0.049625,0.049625,0.009025,0.0568,0.0832,0.0363,0.0642,0.049625,0.0834,0.051875,0.0646,0.0656,0.05115,0.0113,0.049625,0.037767,0.18917,0.0226,0.0279125,0.12225,0.049625
2008-08-31,0.139375,0.072875,0.0495938,0.0495938,0.1235,0.0335,0.02745,0.0432,0.037,0.0495938,0.0535625,0.0495938,0.0495938,0.0495938,0.0575313,0.0495938,0.0226235,0.0858,0.0974,0.0456,0.1089,0.0495938,0.0495938,0.0088125,0.0579,0.0833,0.0363,0.0658,0.0495938,0.0818,0.04625,0.064,0.0757,0.051775,0.0119,0.0495938,0.038492,0.181149,0.0226,0.0281063,0.12075,0.0495938
2008-09-30,0.136875,0.078,0.0527375,0.0527375,0.1334,0.0420833,0.02955,0.0431,0.03895,0.0527375,0.055,0.0527375,0.0527375,0.0527375,0.063,0.0527375,0.0366426,0.0872,0.099,0.0452,0.1141,0.0527375,0.0527375,0.01015,0.0583,0.0828,0.0363,0.0769,0.0527375,0.0796,0.04125,0.0653,0.0865,0.054925,0.02,0.0527375,0.039541,0.184512,0.0226,0.040525,0.1205,0.0527375
2008-10-31,0.193125,0.065,0.0476875,0.0476875,0.1122,0.0309167,0.0271833,0.0407,0.0438,0.0476875,0.064275,0.0476875,0.0476875,0.0476875,0.0584125,0.0476875,0.0334787,0.1187,0.1116,0.0375,0.1128,0.0476875,0.0476875,0.0094063,0.0598,0.0802,0.0363,0.0671,0.0476875,0.0714,0.0425,0.0675,0.1249,0.0473,0.0125,0.0476875,0.039962,0.213161,0.0211,0.0302625,0.1235,0.0476875
2008-11-30,0.19125,0.051575,0.0385125,0.0385125,0.1116,0.0265833,0.01255,0.0275,0.03895,0.0385125,0.06,0.0385125,0.0385125,0.0385125,0.0391,0.0385125,0.01945,0.111,0.115,0.0275,0.103,0.0385125,0.0385125,0.00935,0.0545,0.0812,0.0338,0.0611,0.0385125,0.0586,0.049375,0.0646,0.18725,0.045025,0.0081,0.0385125,0.039,0.203538,0.01755,0.0221688,0.12058,0.0385125
2008-12-31,0.195625,0.04825,0.0289375,0.0289375,0.1187,0.02175,0.0066167,0.0178,0.0343,0.0289375,0.04905,0.0289375,0.0289375,0.0289375,0.0277,0.0289375,0.0094757,0.1,0.1108,0.019,0.0867,0.0289375,0.0289375,0.008325,0.0393,0.0815,0.0338,0.0397,0.0289375,0.0511,0.0525,0.0578,0.187,0.025075,0.0106,0.0289375,0.029494,0.174842,0.01005,0.01425,0.11425,0.0289375
2009-01-31,0.163125,0.03875,0.0209063,0.0209063,0.1162,0.0162167,0.0052667,0.0139,0.0253,0.0209063,0.039625,0.0209063,0.0209063,0.0209063,0.0216563,0.0209063,0.0098463,0.0947,0.0992,0.0141,0.0767,0.0209063,0.0209063,0.0067063,0.0296,0.0728,0.0256,0.0356,0.0209063,0.0371,0.053125,0.0476,0.21825,0.021175,0.0069,0.0209063,0.022247,0.141472,0.00505,0.0118438,0.10925,0.0209063
2009-02-28,0.145,0.037875,0.0182813,0.0182813,0.1107,0.0135,0.00495,0.0127,0.02325,0.0182813,0.037375,0.0182813,0.0182813,0.0182813,0.0204938,0.0182813,0.0084912,0.095,0.0925,0.0133,0.0735,0.0182813,0.0182813,0.006375,0.0249,0.0742,0.0203,0.0315,0.0182813,0.0319,0.050625,0.0441,0.17295,0.0129,0.0069,0.0182813,0.018156,0.129275,0.00405,0.0126438,0.0975,0.0182813
2009-03-31,0.144375,0.0367,0.0150625,0.0150625,0.0991,0.01,0.0040333,0.0122,0.0226,0.0150625,0.029975,0.0150625,0.0150625,0.0150625,0.0164875,0.0150625,0.0089801,0.0978,0.0861,0.0115,0.0735,0.0150625,0.0150625,0.0060313,0.0243,0.0634,0.0207,0.0297,0.0150625,0.0337,0.045,0.0407,0.1418,0.011675,0.0069,0.0150625,0.017687,0.117244,0.00405,0.0119188,0.08804,0.0150625
2009-04-30,0.144375,0.035375,0.0136063,0.0136063,0.0941,0.0085,0.0040333,0.0121,0.02335,0.0136063,0.028625,0.0136063,0.0136063,0.0136063,0.0145188,0.0136063,0.0075824,0.0969,0.0795,0.0124,0.0541,0.0136063,0.0136063,0.0054875,0.0241,0.0571,0.0207,0.0276,0.0136063,0.0286,0.04,0.042,0.1413,0.00965,0.0069,0.0136063,0.014961,0.107477,0.00405,0.0101625,0.08238,0.0136063
2009-05-31,0.145625,0.0344,0.0126875,0.0126875,0.0847,0.007,0.0039833,0.0122,0.0205,0.0126875,0.024975,0.0126875,0.0126875,0.0126875,0.0127813,0.0126875,0.0037176,0.0966,0.0739,0.0127,0.0477,0.0126875,0.0126875,0.0051969,0.0241,0.0509,0.0207,0.0231,0.0126875,0.0278,0.04,0.0452,0.12665,0.00955,0.0069,0.0126875,0.014041,0.102187,0.00405,0.0065625,0.07183,0.0126875
2009-06-30,0.14625,0.035,0.01095,0.01095,0.085,0.0060333,0.00395,0.0132,0.01935,0.01095,0.022,0.01095,0.01095,0.01095,0.0118625,0.01095,0.0035867,0.0965,0.0705,0.0126,0.0453,0.01095,0.01095,0.00455,0.0241,0.0483,0.0208,0.0196,0.01095,0.0284,0.039375,0.0434,0.12045,0.009775,0.0069,0.01095,0.014,0.103263,0.00405,0.00595,0.07575,0.01095
2009-07-31,0.145,0.033775,0.0086188,0.0086188,0.0849,0.006,0.0036,0.0167,0.01915,0.0086188,0.02005,0.0086188,0.0086188,0.0086188,0.008875,0.0086188,0.0021969,0.0849,0.0679,0.0114,0.044,0.0086188,0.0086188,0.0041313,0.0241,0.0466,0.0209,0.0181,0.0086188,0.0279,0.041875,0.0407,0.1107,0.00665,0.0069,0.0086188,0.013862,0.08892,0.00405,0.0047938,0.07675,0.0086188
2009-08-31,0.14125,0.034,0.0079906,0.0079906,0.0881,0.0055667,0.0031667,0.0173,0.01715,0.0079906,0.0185,0.0079906,0.0079906,0.0079906,0.0069,0.0079906,0.0020118,0.0793,0.0663,0.0143,0.044,0.0079906,0.0079906,0.0039063,0.0257,0.0456,0.0209,0.0198,0.0079906,0.0279,0.041875,0.0408,0.11375,0.0065,0.0069,0.0079906,0.013556,0.084149,0.00405,0.003475,0.07133,0.0079906
2009-09-30,0.131875,0.03415,0.0070688,0.0070688,0.0781,0.0049833,0.0028833,0.0177,0.0175,0.0070688,0.0164,0.0070688,0.0070688,0.0070688,0.0054188,0.0070688,0.0021875,0.0743,0.0655,0.0121,0.0446,0.0070688,0.0070688,0.0035125,0.0275,0.0466,0.0211,0.0194,0.0070688,0.0281,0.045625,0.0408,0.1159,0.00555,0.0069,0.0070688,0.013619,0.07885,0.00405,0.0028688,0.07017,0.0070688
2009-10-31,0.12875,0.039225,0.0067188,0.0067188,0.0805,0.0049833,0.0026183,0.0179,0.0167,0.0067188,0.015725,0.0067188,0.0067188,0.0067188,0.0059125,0.0067188,0.0017953,0.0689,0.066,0.0111,0.043,0.0067188,0.0067188,0.0032563,0.0279,0.0463,0.0211,0.0201,0.0067188,0.0279,0.04375,0.0408,0.10325,0.00495,0.0069,0.0067188,0.013631,0.072063,0.0053,0.0028063,0.07242,0.0067188
2009-11-30,0.1225,0.039475,0.0068,0.0068,0.0864,0.00495,0.0025,0.0181,0.0158,0.0068,0.0155,0.0068,0.0068,0.0068,0.0061188,0.0068,0.0010233,0.0643,0.0659,0.0123,0.0428,0.0068,0.0068,0.0029875,0.0279,0.0459,0.0213,0.0204,0.0068,0.028,0.044375,0.0409,0.09805,0.004875,0.0069,0.0068,0.013575,0.071248,0.0053,0.0025656,0.07225,0.0068
2009-12-31,0.119375,0.04095,0.00655,0.00655,0.0763,0.0046833,0.0025167,0.0183,0.014,0.00655,0.0155,0.00655,0.00655,0.00655,0.00605,0.00655,0.0013933,0.0619,0.0659,0.0152,0.0439,0.00655,0.00655,0.002775,0.0286,0.0461,0.0213,0.0219,0.00655,0.028,0.05,0.0417,0.0916,0.004925,0.0069,0.00655,0.013512,0.074209,0.0053,0.0025063,0.07229,0.00655
2010-01-31,0.12125,0.042075,0.0060875,0.0060875,0.0933,0.0044333,0.0025,0.019,0.014,0.0060875,0.014075,0.0060875,0.0060875,0.0060875,0.0061625,0.0060875,0.0013059,0.06,0.066,0.015,0.0439,0.0060875,0.0060875,0.00255,0.0288,0.0461,0.0213,0.0226,0.0060875,0.0276,0.0475,0.0409,0.073,0.0049,0.0069,0.0060875,0.013462,0.0715,0.0053,0.0024906,0.0719,0.0060875
2010-02-28,0.120625,0.041475,0.0060125,0.0060125,0.0801,0.004,0.0025,0.0194,0.01305,0.0060125,0.014,0.0060125,0.0060125,0.0060125,0.006425,0.0060125,0.0013,0.0577,0.0659,0.0152,0.0467,0.0060125,0.0060125,0.0025313,0.0288,0.0466,0.0213,0.0229,0.0060125,0.0271,0.04,0.0405,0.0619,0.00495,0.0069,0.0060125,0.0135,0.074013,0.0053,0.0025169,0.07185,0.0060125
2010-03-31,0.119375,0.043575,0.005775,0.005775,0.0772,0.0041,0.0024667,0.0194,0.01275,0.005775,0.01295,0.005775,0.005775,0.005775,0.0064719,0.005775,0.00149,0.0548,0.0656,0.0171,0.0535,0.005775,0.005775,0.0024188,0.0278,0.0463,0.0238,0.0234,0.005775,0.0267,0.0425,0.04,0.0503,0.005025,0.0069,0.005775,0.0139,0.073725,0.0053,0.002915,0.0667,0.005775
2010-04-30,0.11875,0.04545,0.006075,0.006075,0.0772,0.005075,0.0024583,0.0194,0.0122,0.006075,0.01275,0.006075,0.006075,0.006075,0.0067719,0.006075,0.0013,0.0524,0.065,0.0172,0.0481,0.006075,0.006075,0.0024,0.0245,0.0462,0.0241,0.0242,0.006075,0.0273,0.044375,0.0376,0.0502,0.005325,0.0063,0.006075,0.0138,0.0757,0.0053,0.0034656,0.066,0.006075
2010-05-31,0.120625,0.048275,0.0063313,0.0063313,0.0894,0.0059833,0.0010833,0.0212,0.01045,0.0063313,0.011975,0.0063313,0.0063313,0.0063313,0.0071063,0.0063313,0.0026893,0.0521,0.0658,0.0167,0.0514,0.0063313,0.0063313,0.0024563,0.0245,0.0465,0.0268,0.0263,0.0063313,0.0295,0.043125,0.0376,0.04455,0.005825,0.0056,0.0063313,0.013825,0.077892,0.0053,0.0053625,0.0661,0.0063313
2010-06-30,0.123125,0.048825,0.0070625,0.0070625,0.0969,0.00835,0.0011167,0.0263,0.01035,0.0070625,0.010825,0.0070625,0.0070625,0.0070625,0.0073031,0.0070625,0.0057071,0.0528,0.066,0.0162,0.0624,0.0070625,0.0070625,0.0024438,0.0246,0.0464,0.0269,0.0279,0.0070625,0.0313,0.0425,0.0377,0.0453,0.006275,0.0056,0.0070625,0.013912,0.0773,0.00655,0.0053394,0.06615,0.0070625
2010-07-31,0.12375,0.04875,0.008325,0.008325,0.0925,0.0098667,0.0017167,0.0245,0.0104,0.008325,0.0109625,0.008325,0.008325,0.008325,0.0074516,0.008325,0.0036036,0.0532,0.0663,0.0184,0.0635,0.008325,0.008325,0.0024063,0.0263,0.0465,0.0288,0.0262,0.008325,0.0327,0.043125,0.0372,0.04285,0.007775,0.0056,0.008325,0.016808,0.077263,0.00655,0.0045375,0.06565,0.008325
